player_id,player_name,position,season,week,opponent_team,passing_yards,rushing_yards,receiving_yards,receptions
00-0023615,,RB,2005,12,NO,0.0,12.0,0.0,0
00-0023658,,WR,2005,12,JAX,0.0,0.0,40.0,2
00-0023679,,TE,2005,12,TEN,0.0,0.0,20.0,1
00-0021547,A.Gates,TE,2005,13,LV,0.0,0.0,51.0,4
00-0023436,A.Smith,QB,2005,13,ARI,185.0,12.0,0.0,0
00-0022924,B.Roethlisberger,QB,2005,13,CIN,386.0,2.0,0.0,0
00-0022943,B.Watson,TE,2005,13,NYJ,0.0,0.0,43.0,2
00-0021429,C.Palmer,QB,2005,13,PIT,227.0,-3.0,0.0,0
00-0020531,D.Brees,QB,2005,13,LV,160.0,0.0,0.0,0
00-0023564,D.Sproles,RB,2005,13,LV,0.0,2.0,0.0,0
00-0022803,E.Manning,QB,2005,13,DAL,152.0,0.0,0.0,0
00-0023500,F.Gore,RB,2005,13,ARI,0.0,22.0,31.0,1
00-0022127,J.Witten,TE,2005,13,NYG,0.0,0.0,5.0,1
00-0022921,L.Fitzgerald,WR,2005,13,SF,0.0,0.0,129.0,8
00-0023682,R.Fitzpatrick,QB,2005,13,WAS,163.0,22.0,0.0,0
00-0019596,T.Brady,QB,2005,13,NYJ,271.0,19.0,0.0,0
00-0000166,,TE,2005,13,KC,0.0,0.0,9.0,1
00-0000552,,RB,2005,13,SF,0.0,11.0,8.0,2
00-0000745,,RB,2005,13,DAL,0.0,115.0,9.0,1
00-0001215,,RB,2005,13,CIN,0.0,13.0,24.0,3
00-0001361,,QB,2005,13,NYG,146.0,-1.0,0.0,0
00-0001661,,TE,2005,13,CLE,0.0,0.0,17.0,1
00-0001823,,QB,2005,13,TB,215.0,9.0,0.0,0
00-0002068,,WR,2005,13,NYJ,0.0,0.0,64.0,5
00-0002099,,WR,2005,13,WAS,0.0,0.0,33.0,4
00-0002110,,QB,2005,13,LA,156.0,0.0,0.0,0
00-0002159,,RB,2005,13,MIN,0.0,29.0,26.0,4
00-0003035,,TE,2005,13,GB,0.0,0.0,6.0,2
00-0003103,,TE,2005,13,WAS,0.0,0.0,-7.0,1
00-0003136,,RB,2005,13,NYJ,0.0,27.0,0.0,0
00-0003292,,QB,2005,13,LAC,236.0,0.0,0.0,0
00-0003663,,RB,2005,13,LAC,0.0,24.0,13.0,2
00-0004052,,RB,2005,13,ATL,0.0,8.0,0.0,0
00-0004161,,QB,2005,13,ATL,164.0,1.0,0.0,0
00-0004229,,QB,2005,13,SEA,84.0,1.0,0.0,0
00-0004304,,RB,2005,13,NYJ,0.0,65.0,19.0,4
00-0004541,,WR,2005,13,CHI,0.0,0.0,64.0,8
00-0004637,,TE,2005,13,DEN,0.0,0.0,3.0,1
00-0004640,,RB,2005,13,CAR,0.0,80.0,6.0,1
00-0004915,,WR,2005,13,PHI,0.0,0.0,34.0,3
00-0005091,,RB,2005,13,NYJ,0.0,35.0,46.0,4
00-0005092,,RB,2005,13,WAS,0.0,3.0,0.0,0
00-0005106,,QB,2005,13,CHI,277.0,0.0,0.0,0
00-0005231,,WR,2005,13,CAR,0.0,0.0,31.0,4
00-0005589,,QB,2005,13,BUF,115.0,0.0,0.0,0
00-0005720,,WR,2005,13,NO,0.0,0.0,75.0,5
00-0005755,,QB,2005,13,MIN,126.0,12.0,0.0,0
00-0006043,,WR,2005,13,NYG,0.0,0.0,37.0,3
00-0006101,,TE,2005,13,DEN,0.0,0.0,25.0,1
00-0006355,,QB,2005,13,DEN,253.0,13.0,0.0,0
00-0006666,,TE,2005,13,TB,0.0,0.0,7.0,1
00-0007024,,WR,2005,13,TEN,0.0,0.0,61.0,4
00-0007091,,QB,2005,13,PHI,98.0,0.0,0.0,0
00-0007213,,TE,2005,13,JAX,0.0,0.0,4.0,1
00-0007468,,WR,2005,13,NO,0.0,0.0,23.0,2
00-0007681,,WR,2005,13,WAS,0.0,0.0,75.0,6
00-0007744,,WR,2005,13,TB,0.0,0.0,40.0,2
00-0008196,,RB,2005,13,ARI,0.0,0.0,10.0,1
00-0008241,,RB,2005,13,TEN,0.0,107.0,17.0,2
00-0008442,,QB,2005,13,DET,256.0,8.0,0.0,0
00-0008561,,WR,2005,13,NYG,0.0,0.0,16.0,2
00-0009119,,TE,2005,13,PIT,0.0,0.0,12.0,3
00-0009163,,WR,2005,13,DEN,0.0,0.0,108.0,4
00-0009323,,TE,2005,13,DET,0.0,0.0,26.0,4
00-0010346,,QB,2005,13,TEN,187.0,-1.0,0.0,0
00-0010442,,RB,2005,13,NE,0.0,29.0,26.0,4
00-0010500,,WR,2005,13,HOU,0.0,0.0,32.0,3
00-0010668,,WR,2005,13,LV,0.0,-4.0,60.0,4
00-0011024,,QB,2005,13,IND,220.0,3.0,0.0,0
00-0011727,,WR,2005,13,ARI,0.0,0.0,66.0,3
00-0011754,,WR,2005,13,LAC,0.0,0.0,74.0,7
00-0013013,,RB,2005,13,NO,0.0,40.0,19.0,2
00-0013042,,QB,2005,13,KC,276.0,8.0,0.0,0
00-0013080,,TE,2005,13,MIN,0.0,0.0,10.0,2
00-0013268,,WR,2005,13,ATL,0.0,0.0,6.0,1
00-0013888,,WR,2005,13,DET,0.0,0.0,32.0,3
00-0015091,,RB,2005,13,TB,0.0,49.0,1.0,1
00-0015218,,WR,2005,13,CLE,0.0,0.0,49.0,3
00-0015290,,WR,2005,13,KC,0.0,7.0,79.0,6
00-0015523,,RB,2005,13,CIN,0.0,2.0,9.0,2
00-0015601,,RB,2005,13,TB,0.0,5.0,55.0,4
00-0016550,,WR,2005,13,DAL,0.0,0.0,8.0,1
00-0016677,,TE,2005,13,CIN,0.0,0.0,26.0,1
00-0017162,,WR,2005,13,CIN,0.0,7.0,135.0,9
00-0017200,,QB,2005,13,SF,354.0,-5.0,0.0,0
00-0017611,,WR,2005,13,LAC,0.0,0.0,11.0,1
00-0017915,,RB,2005,13,BUF,0.0,46.0,32.0,6
00-0018958,,WR,2005,13,NE,0.0,0.0,35.0,4
00-0019041,,QB,2005,13,IND,30.0,0.0,0.0,0
00-0019302,,WR,2005,13,BUF,0.0,0.0,6.0,1
00-0019539,,WR,2005,13,DEN,0.0,6.0,55.0,2
00-0019564,,TE,2005,13,JAX,0.0,0.0,13.0,1
00-0019594,,RB,2005,13,KC,0.0,37.0,66.0,1
00-0019610,,RB,2005,13,JAX,0.0,88.0,0.0,0
00-0019641,,RB,2005,13,GB,0.0,93.0,0.0,0
00-0019642,,WR,2005,13,DAL,0.0,0.0,47.0,4
00-0019643,,RB,2005,13,KC,0.0,26.0,0.0,0
00-0019647,,RB,2005,13,PHI,0.0,49.0,0.0,0
00-0019650,,WR,2005,13,JAX,0.0,0.0,45.0,1
00-0019659,,TE,2005,13,IND,0.0,0.0,4.0,1
00-0019693,,RB,2005,13,HOU,0.0,17.0,23.0,3
00-0019703,,WR,2005,13,LAC,0.0,0.0,50.0,6
00-0019721,,WR,2005,13,DET,0.0,0.0,14.0,1
00-0019919,,TE,2005,13,LAC,0.0,0.0,34.0,1
00-0019976,,WR,2005,13,IND,0.0,0.0,37.0,6
00-0019997,,WR,2005,13,CHI,0.0,11.0,41.0,4
00-0020187,,TE,2005,13,BAL,0.0,0.0,10.0,1
00-0020245,,QB,2005,13,CAR,171.0,36.0,0.0,0
00-0020268,,TE,2005,13,PIT,0.0,0.0,4.0,1
00-0020285,,TE,2005,13,CAR,0.0,0.0,52.0,3
00-0020308,,QB,2005,13,SEA,61.0,14.0,0.0,0
00-0020332,,TE,2005,13,CHI,0.0,0.0,17.0,4
00-0020337,,WR,2005,13,ATL,0.0,0.0,65.0,7
00-0020342,,TE,2005,13,WAS,0.0,0.0,6.0,1
00-0020376,,RB,2005,13,DEN,0.0,1.0,0.0,0
00-0020381,,WR,2005,13,NE,0.0,0.0,4.0,1
00-0020397,,WR,2005,13,PIT,0.0,0.0,54.0,5
00-0020403,,RB,2005,13,TB,0.0,2.0,0.0,0
00-0020407,,RB,2005,13,PIT,0.0,98.0,5.0,1
00-0020427,,WR,2005,13,CIN,0.0,0.0,25.0,1
00-0020428,,WR,2005,13,CHI,0.0,0.0,37.0,4
00-0020438,,WR,2005,13,PIT,0.0,7.0,88.0,5
00-0020446,,WR,2005,13,BUF,0.0,0.0,238.0,15
00-0020452,,WR,2005,13,CIN,0.0,0.0,65.0,4
00-0020462,,RB,2005,13,LAC,0.0,55.0,10.0,2
00-0020464,,WR,2005,13,SEA,0.0,0.0,6.0,1
00-0020471,,RB,2005,13,IND,0.0,18.0,18.0,2
00-0020480,,QB,2005,13,BUF,272.0,5.0,0.0,0
00-0020490,,WR,2005,13,DET,0.0,9.0,148.0,4
00-0020494,,WR,2005,13,LA,0.0,0.0,58.0,3
00-0020498,,WR,2005,13,TEN,0.0,0.0,50.0,3
00-0020514,,RB,2005,13,DET,0.0,79.0,10.0,3
00-0020516,,TE,2005,13,HOU,0.0,0.0,51.0,3
00-0020536,,RB,2005,13,LV,0.0,86.0,24.0,5
00-0020608,,QB,2005,13,BAL,165.0,8.0,0.0,0
00-0020780,,WR,2005,13,JAX,0.0,0.0,15.0,2
00-0020797,,RB,2005,13,ARI,0.0,17.0,8.0,3
00-0020904,,WR,2005,13,LV,0.0,0.0,22.0,3
00-0020964,,RB,2005,13,CHI,0.0,14.0,69.0,7
00-0021094,,WR,2005,13,ARI,0.0,0.0,16.0,2
00-0021100,,TE,2005,13,KC,0.0,0.0,50.0,4
00-0021147,,WR,2005,13,TB,0.0,0.0,20.0,3
00-0021148,,TE,2005,13,DAL,0.0,0.0,20.0,2
00-0021152,,WR,2005,13,KC,0.0,0.0,63.0,2
00-0021159,,TE,2005,13,PHI,0.0,0.0,22.0,4
00-0021163,,WR,2005,13,BAL,0.0,0.0,40.0,6
00-0021164,,RB,2005,13,ATL,0.0,131.0,49.0,3
00-0021166,,WR,2005,13,MIA,0.0,0.0,35.0,2
00-0021174,,WR,2005,13,DAL,0.0,6.0,48.0,2
00-0021175,,WR,2005,13,NYJ,0.0,0.0,28.0,2
00-0021179,,RB,2005,13,LA,0.0,136.0,1.0,1
00-0021182,,RB,2005,13,PHI,0.0,33.0,0.0,0
00-0021183,,TE,2005,13,NE,0.0,0.0,26.0,2
00-0021190,,RB,2005,13,CIN,0.0,0.0,47.0,5
00-0021191,,WR,2005,13,JAX,0.0,0.0,63.0,3
00-0021192,,WR,2005,13,NYJ,0.0,0.0,44.0,5
00-0021216,,RB,2005,13,SEA,0.0,17.0,38.0,5
00-0021223,,RB,2005,13,BAL,0.0,2.0,12.0,2
00-0021231,,QB,2005,13,CLE,116.0,26.0,0.0,0
00-0021236,,TE,2005,13,BUF,0.0,0.0,41.0,6
00-0021260,,RB,2005,13,KC,0.0,0.0,-1.0,2
00-0021268,,TE,2005,13,ARI,0.0,0.0,7.0,1
00-0021273,,TE,2005,13,LA,0.0,0.0,40.0,4
00-0021306,,RB,2005,13,GB,0.0,48.0,0.0,0
00-0021314,,RB,2005,13,HOU,0.0,40.0,6.0,1
00-0021317,,TE,2005,13,TEN,0.0,0.0,22.0,2
00-0021353,,WR,2005,13,NYJ,0.0,0.0,27.0,5
00-0021357,,RB,2005,13,LA,0.0,118.0,0.0,0
00-0021376,,RB,2005,13,CAR,0.0,4.0,2.0,1
00-0021406,,WR,2005,13,BAL,0.0,0.0,17.0,1
00-0021424,,WR,2005,13,DEN,0.0,0.0,3.0,1
00-0021508,,WR,2005,13,SEA,0.0,0.0,9.0,1
00-0021509,,RB,2005,13,SEA,0.0,3.0,16.0,4
00-0021525,,TE,2005,13,MIN,0.0,0.0,1.0,1
00-0021530,,WR,2005,13,MIN,0.0,0.0,10.0,2
00-0021712,,TE,2005,13,TB,0.0,0.0,50.0,4
00-0021852,,WR,2005,13,KC,0.0,0.0,9.0,1
00-0021915,,WR,2005,13,MIA,0.0,0.0,22.0,1
00-0021929,,TE,2005,13,CHI,0.0,0.0,37.0,3
00-0021976,,RB,2005,13,DEN,0.0,140.0,9.0,2
00-0021979,,RB,2005,13,BAL,0.0,155.0,16.0,3
00-0021980,,TE,2005,13,CLE,0.0,0.0,9.0,2
00-0021981,,WR,2005,13,WAS,0.0,0.0,27.0,2
00-0021999,,WR,2005,13,DET,0.0,0.0,26.0,2
00-0022001,,WR,2005,13,WAS,0.0,0.0,6.0,2
00-0022005,,QB,2005,13,NO,123.0,-3.0,0.0,0
00-0022006,,RB,2005,13,MIN,0.0,64.0,39.0,3
00-0022011,,RB,2005,13,CAR,0.0,0.0,13.0,2
00-0022026,,QB,2005,13,NE,135.0,12.0,0.0,0
00-0022044,,WR,2005,13,BAL,0.0,0.0,70.0,4
00-0022055,,QB,2005,13,PHI,0.0,0.0,0.0,0
00-0022084,,WR,2005,13,SF,0.0,0.0,156.0,11
00-0022087,,WR,2005,13,IND,0.0,0.0,26.0,2
00-0022092,,RB,2005,13,IND,0.0,32.0,6.0,1
00-0022097,,WR,2005,13,ARI,0.0,0.0,47.0,5
00-0022102,,WR,2005,13,LAC,0.0,0.0,28.0,2
00-0022124,,WR,2005,13,LA,0.0,0.0,-1.0,1
00-0022126,,TE,2005,13,SEA,0.0,0.0,46.0,2
00-0022144,,WR,2005,13,GB,0.0,0.0,3.0,1
00-0022156,,WR,2005,13,SF,0.0,0.0,28.0,3
00-0022164,,QB,2005,13,HOU,198.0,11.0,0.0,0
00-0022165,,TE,2005,13,TEN,0.0,0.0,37.0,2
00-0022178,,RB,2005,13,MIA,0.0,81.0,18.0,2
00-0022215,,TE,2005,13,MIA,0.0,0.0,5.0,1
00-0022217,,RB,2005,13,DET,0.0,-6.0,0.0,0
00-0022250,,RB,2005,13,CIN,0.0,71.0,11.0,1
00-0022385,,TE,2005,13,SF,0.0,0.0,7.0,1
00-0022427,,WR,2005,13,BUF,0.0,0.0,40.0,4
00-0022538,,RB,2005,13,MIA,0.0,1.0,13.0,1
00-0022701,,WR,2005,13,PHI,0.0,0.0,42.0,1
00-0022704,,TE,2005,13,LAC,0.0,0.0,16.0,1
00-0022714,,TE,2005,13,DEN,0.0,0.0,11.0,1
00-0022726,,WR,2005,13,ATL,0.0,0.0,24.0,3
00-0022736,,RB,2005,13,WAS,0.0,24.0,18.0,4
00-0022738,,TE,2005,13,LA,0.0,0.0,58.0,5
00-0022744,,QB,2005,13,TEN,0.0,-1.0,0.0,0
00-0022754,,WR,2005,13,DEN,0.0,0.0,39.0,4
00-0022770,,RB,2005,13,DAL,0.0,4.0,0.0,0
00-0022774,,QB,2005,13,KC,0.0,7.0,0.0,0
00-0022781,,WR,2005,13,CAR,0.0,0.0,32.0,3
00-0022807,,WR,2005,13,GB,0.0,0.0,59.0,3
00-0022811,,WR,2005,13,NE,0.0,0.0,16.0,2
00-0022821,,RB,2005,13,LV,0.0,34.0,0.0,0
00-0022825,,RB,2005,13,IND,0.0,0.0,5.0,1
00-0022840,,RB,2005,13,NYG,0.0,74.0,88.0,9
00-0022893,,RB,2005,13,KC,0.0,46.0,1.0,1
00-0022897,,RB,2005,13,CLE,0.0,103.0,9.0,1
00-0022901,,WR,2005,13,CLE,0.0,0.0,36.0,3
00-0022909,,WR,2005,13,MIN,0.0,0.0,34.0,4
00-0022910,,WR,2005,13,MIA,0.0,0.0,117.0,5
00-0022912,,QB,2005,13,MIA,224.0,10.0,0.0,0
00-0022916,,TE,2005,13,IND,0.0,0.0,67.0,5
00-0022926,,RB,2005,13,PIT,0.0,0.0,12.0,2
00-0022929,,WR,2005,13,TB,0.0,0.0,42.0,3
00-0023074,,RB,2005,13,CHI,0.0,75.0,12.0,1
00-0023437,,RB,2005,13,BUF,0.0,22.0,30.0,2
00-0023438,,WR,2005,13,JAX,0.0,0.0,86.0,5
00-0023440,,RB,2005,13,NO,0.0,96.0,7.0,2
00-0023452,,WR,2005,13,MIN,0.0,0.0,6.0,1
00-0023456,,WR,2005,13,CLE,0.0,3.0,0.0,0
00-0023457,,WR,2005,13,HOU,0.0,5.0,86.0,7
00-0023462,,WR,2005,13,CAR,0.0,0.0,35.0,3
00-0023465,,TE,2005,13,CIN,0.0,0.0,44.0,3
00-0023470,,WR,2005,13,SEA,0.0,0.0,27.0,3
00-0023479,,RB,2005,13,SF,0.0,59.0,16.0,3
00-0023490,,WR,2005,13,MIA,3.0,0.0,17.0,2
00-0023502,,QB,2005,13,JAX,226.0,10.0,0.0,0
00-0023506,,TE,2005,13,NO,0.0,0.0,-1.0,1
00-0023512,,RB,2005,13,SEA,0.0,26.0,3.0,1
00-0023518,,WR,2005,13,PIT,0.0,0.0,52.0,5
00-0023541,,QB,2005,13,GB,68.0,0.0,0.0,0
00-0023544,,RB,2005,13,NYG,0.0,8.0,0.0,0
00-0023545,,RB,2005,13,DAL,0.0,2.0,0.0,0
00-0023547,,RB,2005,13,DET,0.0,13.0,0.0,0
00-0023561,,RB,2005,13,CLE,0.0,3.0,-4.0,1
00-0023570,,WR,2005,13,IND,0.0,0.0,34.0,2
00-0023612,,TE,2005,13,IND,0.0,0.0,53.0,6
00-0023615,,RB,2005,13,NE,0.0,0.0,11.0,1
00-0023630,,TE,2005,13,NE,0.0,0.0,17.0,1
00-0023654,,RB,2005,13,LA,0.0,3.0,0.0,0
00-0023658,,WR,2005,13,SF,0.0,0.0,10.0,1
00-0021547,A.Gates,TE,2005,14,MIA,0.0,0.0,123.0,13
00-0023436,A.Smith,QB,2005,14,SEA,77.0,20.0,0.0,0
00-0022924,B.Roethlisberger,QB,2005,14,CHI,173.0,-2.0,0.0,0
00-0022943,B.Watson,TE,2005,14,BUF,0.0,0.0,35.0,3
00-0021429,C.Palmer,QB,2005,14,CLE,93.0,1.0,0.0,0
00-0020531,D.Brees,QB,2005,14,MIA,279.0,11.0,0.0,0
00-0022803,E.Manning,QB,2005,14,PHI,312.0,8.0,0.0,0
00-0023500,F.Gore,RB,2005,14,SEA,0.0,5.0,6.0,1
00-0022127,J.Witten,TE,2005,14,KC,0.0,0.0,93.0,7
00-0022921,L.Fitzgerald,WR,2005,14,WAS,0.0,0.0,23.0,4
00-0022787,M.Schaub,QB,2005,14,NO,48.0,10.0,0.0,0
00-0023682,R.Fitzpatrick,QB,2005,14,MIN,235.0,16.0,0.0,0
00-0019596,T.Brady,QB,2005,14,BUF,329.0,17.0,0.0,0
00-0000166,,TE,2005,14,BAL,0.0,0.0,15.0,1
00-0000745,,RB,2005,14,PHI,0.0,124.0,71.0,5
00-0001215,,RB,2005,14,CHI,0.0,101.0,0.0,0
00-0001361,,QB,2005,14,KC,332.0,0.0,0.0,0
00-0001477,,WR,2005,14,LAC,0.0,0.0,78.0,3
00-0001627,,WR,2005,14,TEN,0.0,0.0,20.0,3
00-0001661,,TE,2005,14,IND,0.0,0.0,43.0,5
00-0001823,,QB,2005,14,ATL,219.0,24.0,0.0,0
00-0002068,,WR,2005,14,BUF,0.0,0.0,45.0,6
00-0002099,,WR,2005,14,MIN,0.0,0.0,66.0,5
00-0002110,,QB,2005,14,ARI,122.0,-2.0,0.0,0
00-0002159,,RB,2005,14,GB,0.0,16.0,1.0,1
00-0002565,,TE,2005,14,KC,0.0,0.0,1.0,1
00-0002586,,TE,2005,14,NE,0.0,0.0,4.0,1
00-0003035,,TE,2005,14,PIT,0.0,0.0,27.0,1
00-0003136,,RB,2005,14,BUF,0.0,24.0,0.0,0
00-0004052,,RB,2005,14,TB,0.0,23.0,0.0,0
00-0004161,,QB,2005,14,TB,220.0,6.0,0.0,0
00-0004304,,RB,2005,14,BUF,0.0,102.0,29.0,4
00-0004541,,WR,2005,14,DET,0.0,0.0,32.0,4
00-0004640,,RB,2005,14,NO,0.0,73.0,39.0,2
00-0004915,,WR,2005,14,SF,0.0,0.0,65.0,6
00-0005091,,RB,2005,14,BUF,0.0,14.0,71.0,6
00-0005092,,RB,2005,14,MIN,0.0,25.0,32.0,4
00-0005101,,TE,2005,14,BUF,0.0,0.0,8.0,2
00-0005106,,QB,2005,14,DET,170.0,7.0,0.0,0
00-0005231,,WR,2005,14,NO,0.0,0.0,36.0,1
00-0005363,,QB,2005,14,BUF,7.0,2.0,0.0,0
00-0005589,,QB,2005,14,LAC,229.0,13.0,0.0,0
00-0005720,,WR,2005,14,CAR,0.0,0.0,39.0,4
00-0005755,,QB,2005,14,GB,112.0,25.0,0.0,0
00-0006043,,WR,2005,14,KC,0.0,6.0,138.0,6
00-0006101,,TE,2005,14,DAL,0.0,0.0,94.0,5
00-0006355,,QB,2005,14,DAL,340.0,0.0,0.0,0
00-0006627,,WR,2005,14,ATL,0.0,0.0,32.0,4
00-0006666,,TE,2005,14,ATL,0.0,0.0,11.0,2
00-0007024,,WR,2005,14,JAX,0.0,0.0,137.0,6
00-0007091,,QB,2005,14,SF,226.0,9.0,0.0,0
00-0007213,,TE,2005,14,CIN,0.0,0.0,27.0,3
00-0007468,,WR,2005,14,CAR,0.0,0.0,32.0,5
00-0007681,,WR,2005,14,MIN,0.0,0.0,95.0,10
00-0007744,,WR,2005,14,ATL,0.0,0.0,54.0,5
00-0008241,,RB,2005,14,JAX,0.0,93.0,61.0,9
00-0008442,,QB,2005,14,LA,146.0,-1.0,0.0,0
00-0008561,,WR,2005,14,KC,0.0,0.0,35.0,3
00-0008962,,WR,2005,14,SF,0.0,0.0,63.0,4
00-0009119,,TE,2005,14,CLE,0.0,0.0,7.0,2
00-0009163,,WR,2005,14,DAL,0.0,15.0,92.0,4
00-0009323,,TE,2005,14,LA,0.0,0.0,11.0,2
00-0010333,,TE,2005,14,TB,0.0,0.0,30.0,4
00-0010346,,QB,2005,14,JAX,324.0,6.0,0.0,0
00-0010500,,WR,2005,14,DEN,0.0,0.0,53.0,6
00-0010668,,WR,2005,14,MIA,0.0,0.0,58.0,7
00-0011024,,QB,2005,14,HOU,208.0,17.0,0.0,0
00-0011754,,WR,2005,14,NYJ,0.0,0.0,18.0,2
00-0011795,,WR,2005,14,PIT,0.0,0.0,91.0,8
00-0013013,,RB,2005,14,CAR,0.0,1.0,20.0,3
00-0013042,,QB,2005,14,BAL,236.0,-3.0,0.0,0
00-0013080,,TE,2005,14,GB,0.0,0.0,13.0,2
00-0013268,,WR,2005,14,TB,0.0,0.0,36.0,3
00-0013888,,WR,2005,14,LA,0.0,0.0,49.0,1
00-0015091,,RB,2005,14,ATL,0.0,60.0,12.0,3
00-0015218,,WR,2005,14,IND,0.0,0.0,102.0,8
00-0015290,,WR,2005,14,BAL,0.0,0.0,64.0,5
00-0015601,,RB,2005,14,ATL,0.0,35.0,12.0,2
00-0016098,,RB,2005,14,IND,0.0,19.0,0.0,0
00-0016550,,WR,2005,14,PHI,0.0,0.0,54.0,6
00-0017162,,WR,2005,14,CHI,0.0,0.0,27.0,3
00-0017200,,QB,2005,14,WAS,255.0,3.0,0.0,0
00-0017611,,WR,2005,14,NYJ,0.0,27.0,0.0,0
00-0017644,,TE,2005,14,LA,0.0,0.0,18.0,3
00-0017915,,RB,2005,14,LAC,0.0,28.0,0.0,0
00-0018958,,WR,2005,14,LV,0.0,0.0,30.0,3
00-0019455,,WR,2005,14,SF,0.0,0.0,22.0,2
00-0019539,,WR,2005,14,DAL,0.0,0.0,42.0,2
00-0019564,,TE,2005,14,CIN,0.0,0.0,14.0,1
00-0019594,,RB,2005,14,BAL,0.0,21.0,0.0,0
00-0019610,,RB,2005,14,CIN,0.0,74.0,4.0,1
00-0019641,,RB,2005,14,PIT,0.0,72.0,23.0,4
00-0019642,,WR,2005,14,PHI,0.0,0.0,37.0,2
00-0019643,,RB,2005,14,BAL,0.0,7.0,7.0,1
00-0019647,,RB,2005,14,SF,0.0,108.0,20.0,4
00-0019650,,WR,2005,14,CIN,0.0,0.0,29.0,3
00-0019703,,WR,2005,14,NYJ,0.0,0.0,36.0,4
00-0019721,,WR,2005,14,LA,0.0,0.0,8.0,1
00-0019831,,RB,2005,14,TB,0.0,7.0,26.0,4
00-0019919,,TE,2005,14,NYJ,0.0,0.0,2.0,1
00-0019976,,WR,2005,14,HOU,0.0,0.0,15.0,2
00-0019997,,WR,2005,14,DET,0.0,3.0,0.0,0
00-0020022,,RB,2005,14,WAS,0.0,27.0,2.0,1
00-0020127,,TE,2005,14,DEN,0.0,0.0,14.0,2
00-0020187,,TE,2005,14,TEN,0.0,0.0,18.0,3
00-0020245,,QB,2005,14,NO,231.0,38.0,0.0,0
00-0020285,,TE,2005,14,NO,0.0,0.0,94.0,3
00-0020308,,QB,2005,14,NYG,190.0,2.0,0.0,0
00-0020332,,TE,2005,14,DET,0.0,0.0,38.0,5
00-0020337,,WR,2005,14,TB,0.0,0.0,103.0,5
00-0020342,,TE,2005,14,MIN,0.0,0.0,6.0,1
00-0020376,,RB,2005,14,DAL,0.0,3.0,0.0,0
00-0020381,,WR,2005,14,LV,0.0,0.0,45.0,4
00-0020397,,WR,2005,14,CLE,0.0,0.0,22.0,2
00-0020403,,RB,2005,14,ATL,0.0,3.0,6.0,1
00-0020405,,QB,2005,14,NYJ,124.0,19.0,0.0,0
00-0020407,,RB,2005,14,CLE,0.0,169.0,11.0,3
00-0020427,,WR,2005,14,CHI,0.0,0.0,10.0,1
00-0020428,,WR,2005,14,DET,0.0,0.0,28.0,2
00-0020438,,WR,2005,14,CLE,0.0,0.0,53.0,6
00-0020446,,WR,2005,14,LAC,0.0,0.0,121.0,8
00-0020452,,WR,2005,14,CHI,0.0,0.0,29.0,2
00-0020462,,RB,2005,14,NYJ,0.0,49.0,30.0,4
00-0020464,,WR,2005,14,NYG,0.0,0.0,20.0,1
00-0020471,,RB,2005,14,HOU,0.0,19.0,54.0,3
00-0020474,,RB,2005,14,SEA,0.0,33.0,30.0,2
00-0020490,,WR,2005,14,LA,0.0,14.0,15.0,1
00-0020494,,WR,2005,14,ARI,0.0,0.0,56.0,7
00-0020498,,WR,2005,14,JAX,0.0,0.0,81.0,4
00-0020514,,RB,2005,14,LA,0.0,70.0,6.0,4
00-0020516,,TE,2005,14,DEN,0.0,0.0,65.0,5
00-0020536,,RB,2005,14,MIA,0.0,75.0,0.0,1
00-0020608,,QB,2005,14,TEN,116.0,0.0,0.0,0
00-0020797,,RB,2005,14,SEA,0.0,4.0,-2.0,1
00-0020904,,WR,2005,14,MIA,0.0,0.0,37.0,4
00-0020964,,RB,2005,14,DET,0.0,0.0,-4.0,1
00-0021006,,WR,2005,14,BAL,0.0,0.0,35.0,3
00-0021094,,WR,2005,14,SEA,0.0,0.0,4.0,1
00-0021100,,TE,2005,14,BAL,0.0,0.0,8.0,1
00-0021147,,WR,2005,14,ATL,0.0,0.0,43.0,5
00-0021148,,TE,2005,14,PHI,0.0,0.0,107.0,10
00-0021152,,WR,2005,14,BAL,0.0,8.0,42.0,2
00-0021159,,TE,2005,14,SF,0.0,0.0,28.0,3
00-0021163,,WR,2005,14,TEN,0.0,6.0,1.0,1
00-0021164,,RB,2005,14,TB,0.0,46.0,2.0,2
00-0021166,,WR,2005,14,NE,0.0,0.0,76.0,2
00-0021174,,WR,2005,14,PHI,0.0,4.0,14.0,1
00-0021175,,WR,2005,14,BUF,0.0,0.0,7.0,1
00-0021176,,WR,2005,14,MIA,0.0,0.0,29.0,4
00-0021179,,RB,2005,14,ARI,0.0,105.0,16.0,3
00-0021182,,RB,2005,14,SF,0.0,22.0,0.0,0
00-0021183,,TE,2005,14,LV,0.0,0.0,15.0,2
00-0021184,,RB,2005,14,ARI,0.0,6.0,-5.0,1
00-0021190,,RB,2005,14,CHI,0.0,3.0,28.0,2
00-0021191,,WR,2005,14,CIN,0.0,0.0,48.0,4
00-0021192,,WR,2005,14,BUF,0.0,0.0,83.0,5
00-0021209,,RB,2005,14,NYG,0.0,17.0,0.0,0
00-0021223,,RB,2005,14,TEN,0.0,3.0,0.0,0
00-0021227,,TE,2005,14,MIA,0.0,0.0,11.0,1
00-0021231,,QB,2005,14,IND,250.0,19.0,0.0,0
